"Notes"	"States"	"States Code"	"Age Groups"	"Age Groups Code"	"Cancer Sites"	"Cancer Sites Code"	"Race"	"Race Code"	Count	Population	Crude Rate
	"California"	"06"	"65-69 years"	"65-69"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	17	890795	1.9
	"California"	"06"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	103	890795	11.6
	"California"	"06"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	220	164329	133.9
	"California"	"06"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	228	72787	313.2
	"California"	"06"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2120	890795	238.0
	"California"	"06"	"70-74 years"	"70-74"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	23	707151	3.3
	"California"	"06"	"70-74 years"	"70-74"	"Larynx"	"22020"	"Black or African American"	"2054-5"	20	56881	35.2
	"California"	"06"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	123	707151	17.4
	"California"	"06"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	265	132951	199.3
	"California"	"06"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	189	56881	332.3
	"California"	"06"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2393	707151	338.4
	"California"	"06"	"75-79 years"	"75-79"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	614152	2.6
	"California"	"06"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	97	614152	15.8
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	18	6165	292.0
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	278	102472	271.3
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	166	39470	420.6
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2547	614152	414.7
	"California"	"06"	"80-84 years"	"80-84"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	498985	3.2
	"California"	"06"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	70	498985	14.0
	"California"	"06"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	206	71345	288.7
	"California"	"06"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	111	27126	409.2
	"California"	"06"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2031	498985	407.0
	"California"	"06"	"85+ years"	"85+"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	30	456535	6.6
	"California"	"06"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	53	456535	11.6
	"California"	"06"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	158	54308	290.9
	"California"	"06"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	90	23495	383.1
	"California"	"06"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1489	456535	326.2
	"Colorado"	"08"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	24	316859	7.6
	"Colorado"	"08"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	58	344092	16.9
	"Colorado"	"08"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	113	325249	34.7
	"Colorado"	"08"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	20	280508	7.1
	"Colorado"	"08"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	184	280508	65.6
	"Colorado"	"08"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	18	208889	8.6
	"Colorado"	"08"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	252	208889	120.6
	"Colorado"	"08"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	23	143915	16.0
	"Colorado"	"08"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	330	143915	229.3
	"Colorado"	"08"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	16	3812	419.7
	"Colorado"	"08"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	315	107869	292.0
	"Colorado"	"08"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	337	88805	379.5
	"Colorado"	"08"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	281	66829	420.5
	"Colorado"	"08"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	176	60027	293.2
	"Connecticut"	"09"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	24	237450	10.1
	"Connecticut"	"09"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	58	255662	22.7
	"Connecticut"	"09"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	17	22672	75.0
	"Connecticut"	"09"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	130	234135	55.5
	"Connecticut"	"09"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	23	198686	11.6
	"Connecticut"	"09"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	22	18285	120.3
	"Connecticut"	"09"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	194	198686	97.6
	"Connecticut"	"09"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	31	13518	229.3
	"Connecticut"	"09"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	298	165898	179.6
	"Connecticut"	"09"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	21	113961	18.4
	"Connecticut"	"09"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	27	10330	261.4
	"Connecticut"	"09"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	319	113961	279.9
	"Connecticut"	"09"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	24	7467	321.4
	"Connecticut"	"09"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	390	92193	423.0
	"Connecticut"	"09"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	20	5218	383.3
	"Connecticut"	"09"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	423	87794	481.8
	"Connecticut"	"09"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	344	74370	462.6
	"Connecticut"	"09"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	287	75704	379.1
	"Delaware"	"10"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	27	50503	53.5
	"Delaware"	"10"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	32	47302	67.7
	"Delaware"	"10"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	50	43315	115.4
	"Delaware"	"10"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	88	38417	229.1
	"Delaware"	"10"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	110	30300	363.0
	"Delaware"	"10"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	87	23942	363.4
	"Delaware"	"10"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	127	20377	623.3
	"Delaware"	"10"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	71	14731	482.0
	"Delaware"	"10"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	44	12454	353.3
	"District of Columbia"	"11"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	16	24307	65.8
	"District of Columbia"	"11"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	30	23769	126.2
	"District of Columbia"	"11"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	23	20812	110.5
	"District of Columbia"	"11"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	36	15358	234.4
	"District of Columbia"	"11"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	28	12165	230.2
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	44	10026	438.9
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	22	8445	260.5
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	20	3491	572.9
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	20	6865	291.3
	"District of Columbia"	"11"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	24	5877	408.4
	"Florida"	"12"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	32	967679	3.3
	"Florida"	"12"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	18	215296	8.4
	"Florida"	"12"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	144	1069117	13.5
	"Florida"	"12"	"45-49 years"	"45-49"	"Larynx"	"22020"	"White"	"2106-3"	49	1119951	4.4
	"Florida"	"12"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	88	211764	41.6
	"Florida"	"12"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	442	1119951	39.5
	"Florida"	"12"	"50-54 years"	"50-54"	"Larynx"	"22020"	"Black or African American"	"2054-5"	18	182613	9.9
	"Florida"	"12"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	96	1032757	9.3
	"Florida"	"12"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	118	182613	64.6
	"Florida"	"12"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	741	1032757	71.7
	"Florida"	"12"	"55-59 years"	"55-59"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	21	975065	2.2
	"Florida"	"12"	"55-59 years"	"55-59"	"Larynx"	"22020"	"Black or African American"	"2054-5"	18	143200	12.6
	"Florida"	"12"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	121	975065	12.4
	"Florida"	"12"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	158	143200	110.3
	"Florida"	"12"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1150	975065	117.9
	"Florida"	"12"	"60-64 years "	"60-64"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	23	894730	2.6
	"Florida"	"12"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	148	894730	16.5
	"Florida"	"12"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	163	102860	158.5
	"Florida"	"12"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1817	894730	203.1
	"Florida"	"12"	"65-69 years"	"65-69"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	19	755170	2.5
	"Florida"	"12"	"65-69 years"	"65-69"	"Larynx"	"22020"	"Black or African American"	"2054-5"	18	79283	22.7
	"Florida"	"12"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	150	755170	19.9
	"Florida"	"12"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	204	79283	257.3
	"Florida"	"12"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2252	755170	298.2
	"Florida"	"12"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Other Races and Unknown combined"	"2131-1"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"70-74 years"	"70-74"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	17	645684	2.6
	"Florida"	"12"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	127	645684	19.7
	"Florida"	"12"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	202	61222	329.9
	"Florida"	"12"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2455	645684	380.2
	"Florida"	"12"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Other Races and Unknown combined"	"2131-1"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"75-79 years"	"75-79"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	23	573499	4.0
	"Florida"	"12"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	105	573499	18.3
	"Florida"	"12"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	156	42971	363.0
	"Florida"	"12"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2584	573499	450.6
	"Florida"	"12"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Other Races and Unknown combined"	"2131-1"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	436386	3.7
	"Florida"	"12"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	70	436386	16.0
	"Florida"	"12"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	89	27620	322.2
	"Florida"	"12"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1961	436386	449.4
	"Florida"	"12"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	34	366017	9.3
	"Florida"	"12"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	60	21839	274.7
	"Florida"	"12"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1306	366017	356.8
	"Georgia"	"13"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	26	223919	11.6
	"Georgia"	"13"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	69	460711	15.0
	"Georgia"	"13"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	80	207883	38.5
	"Georgia"	"13"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	149	464102	32.1
	"Georgia"	"13"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	35	422843	8.3
	"Georgia"	"13"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	126	178980	70.4
