"Notes"	"States"	"States Code"	"Age Groups"	"Age Groups Code"	"Cancer Sites"	"Cancer Sites Code"	"Race"	"Race Code"	Count	Population	Crude Rate
	"Alabama"	"01"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	75	21563	347.8
	"Alabama"	"01"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	463	98063	472.1
	"Alabama"	"01"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	63	14924	422.1
	"Alabama"	"01"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	305	69033	441.8
	"Alabama"	"01"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	26	12871	202.0
	"Alabama"	"01"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	142	52398	271.0
	"Alaska"	"02"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	18	40553	44.4
	"Alaska"	"02"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	25	29928	83.5
	"Alaska"	"02"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	37	19064	194.1
	"Alaska"	"02"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	42	11325	370.9
	"Alaska"	"02"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"American Indian or Alaska Native"	"1002-5"	17	1886	901.4
	"Alaska"	"02"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	31	8208	377.7
	"Alaska"	"02"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	32	6092	525.3
	"Alaska"	"02"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	20	3811	524.8
	"Arizona"	"04"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	35	359412	9.7
	"Arizona"	"04"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	78	339967	22.9
	"Arizona"	"04"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	147	309911	47.4
	"Arizona"	"04"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	21	281420	7.5
	"Arizona"	"04"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	267	281420	94.9
	"Arizona"	"04"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	18	234602	7.7
	"Arizona"	"04"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	417	234602	177.7
	"Arizona"	"04"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	32	197941	16.2
	"Arizona"	"04"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	17	4620	368.0
	"Arizona"	"04"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	536	197941	270.8
	"Arizona"	"04"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	29	171988	16.9
	"Arizona"	"04"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	591	171988	343.6
	"Arizona"	"04"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	18	144140	12.5
	"Arizona"	"04"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	581	144140	403.1
	"Arizona"	"04"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	395	102327	386.0
	"Arizona"	"04"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	251	74976	334.8
	"Arkansas"	"05"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	25	166945	15.0
	"Arkansas"	"05"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	16	30268	52.9
	"Arkansas"	"05"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	69	162078	42.6
	"Arkansas"	"05"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	16	150730	10.6
	"Arkansas"	"05"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	18	25922	69.4
	"Arkansas"	"05"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	131	150730	86.9
	"Arkansas"	"05"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	22	142441	15.4
	"Arkansas"	"05"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	46	18187	252.9
	"Arkansas"	"05"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	246	142441	172.7
	"Arkansas"	"05"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	33	120084	27.5
	"Arkansas"	"05"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	42	12785	328.5
	"Arkansas"	"05"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	307	120084	255.7
	"Arkansas"	"05"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	17	98996	17.2
	"Arkansas"	"05"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	41	10390	394.6
	"Arkansas"	"05"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	416	98996	420.2
	"Arkansas"	"05"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	27	8457	319.3
	"Arkansas"	"05"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	366	83022	440.8
	"Arkansas"	"05"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	24	7200	333.3
	"Arkansas"	"05"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	331	68494	483.3
	"Arkansas"	"05"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	22	5084	432.7
	"Arkansas"	"05"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	214	49425	433.0
	"Arkansas"	"05"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	124	41076	301.9
	"California"	"06"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	42	2058892	2.0
	"California"	"06"	"40-44 years"	"40-44"	"Larynx"	"22020"	"White"	"2106-3"	25	2158621	1.2
	"California"	"06"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	29	381669	7.6
	"California"	"06"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	31	209875	14.8
	"California"	"06"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	152	2158621	7.0
	"California"	"06"	"45-49 years"	"45-49"	"Larynx"	"22020"	"White"	"2106-3"	27	2001607	1.3
	"California"	"06"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	54	358469	15.1
	"California"	"06"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	70	186610	37.5
	"California"	"06"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	366	2001607	18.3
	"California"	"06"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	55	1743606	3.2
	"California"	"06"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	106	317664	33.4
	"California"	"06"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	118	153084	77.1
	"California"	"06"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	651	1743606	37.3
	"California"	"06"	"55-59 years"	"55-59"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	1469418	1.1
	"California"	"06"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	93	1469418	6.3
	"California"	"06"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	147	244891	60.0
	"California"	"06"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	144	117297	122.8
	"California"	"06"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1086	1469418	73.9
	"California"	"06"	"60-64 years "	"60-64"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	1074975	1.5
	"California"	"06"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	112	1074975	10.4
	"California"	"06"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	151	175206	86.2
	"California"	"06"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	187	86629	215.9
	"California"	"06"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1580	1074975	147.0
	"California"	"06"	"65-69 years"	"65-69"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	24	831986	2.9
	"California"	"06"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	106	831986	12.7
	"California"	"06"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	195	144497	135.0
	"California"	"06"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	228	70049	325.5
	"California"	"06"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2131	831986	256.1
	"California"	"06"	"70-74 years"	"70-74"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	18	714261	2.5
	"California"	"06"	"70-74 years"	"70-74"	"Larynx"	"22020"	"Black or African American"	"2054-5"	18	52371	34.4
	"California"	"06"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	108	714261	15.1
	"California"	"06"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	266	119160	223.2
	"California"	"06"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	215	52371	410.5
	"California"	"06"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2433	714261	340.6
	"California"	"06"	"75-79 years"	"75-79"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	22	634831	3.5
	"California"	"06"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	93	634831	14.6
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	246	93015	264.5
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	164	38470	426.3
	"California"	"06"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2660	634831	419.0
	"California"	"06"	"80-84 years"	"80-84"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	22	500118	4.4
	"California"	"06"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	68	500118	13.6
	"California"	"06"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	200	60768	329.1
	"California"	"06"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	95	26106	363.9
	"California"	"06"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2062	500118	412.3
	"California"	"06"	"85+ years"	"85+"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	22	406141	5.4
	"California"	"06"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	47	406141	11.6
	"California"	"06"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	107	41767	256.2
	"California"	"06"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	81	20745	390.5
	"California"	"06"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1284	406141	316.1
	"Colorado"	"08"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	21	340789	6.2
	"Colorado"	"08"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	58	334606	17.3
	"Colorado"	"08"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	97	301343	32.2
	"Colorado"	"08"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	152	242131	62.8
	"Colorado"	"08"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	235	168736	139.3
	"Colorado"	"08"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	21	124760	16.8
	"Colorado"	"08"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	306	124760	245.3
	"Colorado"	"08"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	18	101667	17.7
	"Colorado"	"08"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	348	101667	342.3
	"Colorado"	"08"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	311	84749	367.0
	"Colorado"	"08"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	214	63223	338.5
	"Colorado"	"08"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	153	52208	293.1
	"Connecticut"	"09"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	16	221366	7.2
	"Connecticut"	"09"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	28	255314	11.0
	"Connecticut"	"09"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	65	250366	26.0
	"Connecticut"	"09"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	120	215740	55.6
	"Connecticut"	"09"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	23	16458	139.7
	"Connecticut"	"09"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	186	189830	98.0
	"Connecticut"	"09"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	278	142998	194.4
	"Connecticut"	"09"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	19	106512	17.8
	"Connecticut"	"09"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	24	9321	257.5
	"Connecticut"	"09"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	331	106512	310.8
	"Connecticut"	"09"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	22	97455	22.6
	"Connecticut"	"09"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	18	6825	263.7
	"Connecticut"	"09"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	412	97455	422.8
	"Connecticut"	"09"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	22	92436	23.8
	"Connecticut"	"09"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	19	5010	379.2
	"Connecticut"	"09"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	433	92436	468.4
	"Connecticut"	"09"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	331	75396	439.0
	"Connecticut"	"09"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	217	69510	312.2
	"Delaware"	"10"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	38	42957	88.5
	"Delaware"	"10"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	52	39935	130.2
	"Delaware"	"10"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	23	5793	397.0
	"Delaware"	"10"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	81	32803	246.9
	"Delaware"	"10"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	16	4439	360.4
	"Delaware"	"10"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	104	26529	392.0
	"Delaware"	"10"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	102	23748	429.5
	"Delaware"	"10"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	111	19542	568.0
	"Delaware"	"10"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	60	13963	429.7
	"Delaware"	"10"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	42	10842	387.4
	"District of Columbia"	"11"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	25	23492	106.4
	"District of Columbia"	"11"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	21	19055	110.2
	"District of Columbia"	"11"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	43	15008	286.5
	"District of Columbia"	"11"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	34	12156	279.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	53	10875	487.4
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	29	9717	298.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	21	7194	291.9
	"District of Columbia"	"11"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	19	5385	352.8
	"Florida"	"12"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	58	961762	6.0
	"Florida"	"12"	"40-44 years"	"40-44"	"Larynx"	"22020"	"White"	"2106-3"	21	1097814	1.9
	"Florida"	"12"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	35	210142	16.7
	"Florida"	"12"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	212	1097814	19.3
	"Florida"	"12"	"45-49 years"	"45-49"	"Larynx"	"22020"	"White"	"2106-3"	72	1041450	6.9
	"Florida"	"12"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	94	191496	49.1
	"Florida"	"12"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	432	1041450	41.5
	"Florida"	"12"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	94	944013	10.0
	"Florida"	"12"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	122	154761	78.8
	"Florida"	"12"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	707	944013	74.9
	"Florida"	"12"	"55-59 years"	"55-59"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	16	895149	1.8
	"Florida"	"12"	"55-59 years"	"55-59"	"Larynx"	"22020"	"Black or African American"	"2054-5"	16	115442	13.9
	"Florida"	"12"	"55-59 years"	"55-59"	"Larynx"	"22020"	"White"	"2106-3"	103	895149	11.5
	"Florida"	"12"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	127	115442	110.0
	"Florida"	"12"	"55-59 years"	"55-59"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1209	895149	135.1
	"Florida"	"12"	"60-64 years "	"60-64"	"Larynx"	"22020"	"Black or African American"	"2054-5"	23	86376	26.6
	"Florida"	"12"	"60-64 years "	"60-64"	"Larynx"	"22020"	"White"	"2106-3"	135	783389	17.2
	"Florida"	"12"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	169	86376	195.7
	"Florida"	"12"	"60-64 years "	"60-64"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1800	783389	229.8
	"Florida"	"12"	"65-69 years"	"65-69"	"Larynx"	"22020"	"Black or African American"	"2054-5"	24	70970	33.8
	"Florida"	"12"	"65-69 years"	"65-69"	"Larynx"	"22020"	"White"	"2106-3"	151	697349	21.7
	"Florida"	"12"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	180	70970	253.6
	"Florida"	"12"	"65-69 years"	"65-69"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2330	697349	334.1
	"Florida"	"12"	"70-74 years"	"70-74"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	23	648252	3.5
	"Florida"	"12"	"70-74 years"	"70-74"	"Larynx"	"22020"	"Black or African American"	"2054-5"	20	53586	37.3
	"Florida"	"12"	"70-74 years"	"70-74"	"Larynx"	"22020"	"White"	"2106-3"	131	648252	20.2
	"Florida"	"12"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Asian or Pacific Islander"	"A-PI"	18	8118	221.7
	"Florida"	"12"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	189	53586	352.7
	"Florida"	"12"	"70-74 years"	"70-74"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2633	648252	406.2
	"Florida"	"12"	"75-79 years"	"75-79"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	18	585270	3.1
	"Florida"	"12"	"75-79 years"	"75-79"	"Larynx"	"22020"	"White"	"2106-3"	109	585270	18.6
	"Florida"	"12"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	143	39092	365.8
	"Florida"	"12"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	2710	585270	463.0
	"Florida"	"12"	"75-79 years"	"75-79"	"Lung and Bronchus"	"22030"	"Other Races and Unknown combined"	"2131-1"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"80-84 years"	"80-84"	"Nose, Nasal Cavity and Middle Ear"	"22010"	"White"	"2106-3"	23	428751	5.4
	"Florida"	"12"	"80-84 years"	"80-84"	"Larynx"	"22020"	"White"	"2106-3"	71	428751	16.6
	"Florida"	"12"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	82	24086	340.4
	"Florida"	"12"	"80-84 years"	"80-84"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1877	428751	437.8
	"Florida"	"12"	"85+ years"	"85+"	"Larynx"	"22020"	"White"	"2106-3"	58	331968	17.5
	"Florida"	"12"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	49	19102	256.5
	"Florida"	"12"	"85+ years"	"85+"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	1216	331968	366.3
	"Georgia"	"13"	"35-39 years"	"35-39"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	16	443386	3.6
	"Georgia"	"13"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	33	209780	15.7
	"Georgia"	"13"	"40-44 years"	"40-44"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	94	469982	20.0
	"Georgia"	"13"	"45-49 years"	"45-49"	"Larynx"	"22020"	"White"	"2106-3"	23	440376	5.2
	"Georgia"	"13"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	77	185833	41.4
	"Georgia"	"13"	"45-49 years"	"45-49"	"Lung and Bronchus"	"22030"	"White"	"2106-3"	143	440376	32.5
	"Georgia"	"13"	"50-54 years"	"50-54"	"Larynx"	"22020"	"White"	"2106-3"	25	392652	6.4
	"Georgia"	"13"	"50-54 years"	"50-54"	"Lung and Bronchus"	"22030"	"Black or African American"	"2054-5"	109	153077	71.2
